randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,key_resp_trial_practice.rt,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,key_resp_trial_training.rt,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,key_resp_trial.rt,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,12,12,9,1,resources/Set2B.jpg,CR2,0.5723,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,13,13,0,1,resources/Set2B.jpg,CR2,0.4337,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,14,14,26,1,resources/Set2B.jpg,CR2,0.4645,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,15,15,24,1,resources/Set2C.jpg,CR3,0.5579,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,17,17,15,1,resources/Set2C.jpg,CR3,0.6482,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,18,18,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,20,20,23,1,resources/Set2C.jpg,CR3,0.5927,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,21,21,25,1,resources/Set2B.jpg,CR2,0.3917,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,22,22,22,1,resources/Set2C.jpg,CR3,0.5384,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,23,23,10,1,resources/Set2C.jpg,CR3,0.515,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,24,24,28,1,resources/Set2B.jpg,CR2,0.4225,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,25,25,5,1,resources/Set2B.jpg,CR2,0.3924,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,26,26,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,27,27,11,1,resources/Set2C.jpg,CR3,0.5242,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,28,28,13,1,resources/Set2C.jpg,CR3,0.4588,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,29,29,1,1,resources/Set2B.jpg,CR2,0.4864,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5.1243,0,0,0,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.8498,0,1,1,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0552,0,2,2,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,0,0,19,1,resources/Set2B.jpg,CR2,0.5267,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,1,1,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,2,2,1,1,resources/Set2B.jpg,CR2,0.4334,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,3,3,6,1,resources/Set2C.jpg,CR3,0.4648,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,4,4,25,1,resources/Set2B.jpg,CR2,0.415,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,5,5,0,1,resources/Set2B.jpg,CR2,0.5364,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,6,6,17,1,resources/Set2C.jpg,CR3,0.4185,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,7,7,24,1,resources/Set2C.jpg,CR3,0.4987,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,8,8,13,1,resources/Set2C.jpg,CR3,0.5354,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,9,9,16,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,10,10,7,1,resources/Set2B.jpg,CR2,0.6133,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,11,11,3,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,12,12,10,1,resources/Set2C.jpg,CR3,0.4347,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,13,13,14,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,14,14,26,1,resources/Set2B.jpg,CR2,0.5255,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,15,15,11,1,resources/Set2C.jpg,CR3,0.5315,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,16,16,2,1,resources/Set2B.jpg,CR2,0.5024,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,12,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,18,18,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,20,20,20,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,21,21,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,22,22,5,1,resources/Set2B.jpg,CR2,0.5846,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,23,23,9,1,resources/Set2B.jpg,CR2,0.4315,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,24,24,28,1,resources/Set2B.jpg,CR2,0.3982,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,25,25,22,1,resources/Set2C.jpg,CR3,0.4528,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,26,26,23,1,resources/Set2C.jpg,CR3,0.4735,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,27,27,27,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,28,28,18,1,resources/Set2C.jpg,CR3,0.49,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,29,29,15,1,resources/Set2C.jpg,CR3,0.4649,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.988,0,0,0,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.3458,0,1,1,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.7916,0,2,2,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,0,0,0,1,resources/Set2B.jpg,CR2,0.5312,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,1,1,15,1,resources/Set2C.jpg,CR3,0.4484,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,2,2,5,1,resources/Set2B.jpg,CR2,0.5246,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,3,3,4,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,4,4,21,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,5,5,8,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,6,6,29,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,7,7,10,1,resources/Set2C.jpg,CR3,0.5098,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,8,8,28,1,resources/Set2B.jpg,CR2,0.4503,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,9,9,24,1,resources/Set2C.jpg,CR3,0.4996,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,10,10,13,1,resources/Set2C.jpg,CR3,0.5837,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,11,11,25,1,resources/Set2B.jpg,CR2,0.4897,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,12,12,11,1,resources/Set2C.jpg,CR3,0.4005,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,13,13,17,1,resources/Set2C.jpg,CR3,0.5359,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,14,14,1,1,resources/Set2B.jpg,CR2,0.4544,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,15,15,22,1,resources/Set2C.jpg,CR3,0.473,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A6,2024-01-25_13h06.10.082,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,16,16,19,1,resources/Set2B.jpg,CR2,0.4419,,,,,,,,,,,,,,,,,,,,,,
