randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,key_resp_trial_practice.rt,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,key_resp_trial_training.rt,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,key_resp_trial.rt,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,5,5,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,6,6,5,1,resources/Set2B.jpg,CR2,0.498,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,7,7,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,8,8,19,1,resources/Set2B.jpg,CR2,0.6256,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,9,9,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,10,10,7,1,resources/Set2B.jpg,CR2,0.4049,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,11,11,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,12,12,29,1,resources/Set2A.jpg,CR1,0.4844,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,13,13,3,1,resources/Set2A.jpg,CR1,0.6489,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,14,14,26,1,resources/Set2B.jpg,CR2,0.4501,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,15,15,27,1,resources/Set2A.jpg,CR1,0.3979,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,17,17,25,1,resources/Set2B.jpg,CR2,0.3631,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,18,18,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,19,19,20,1,resources/Set2A.jpg,CR1,0.5246,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,20,20,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,21,21,4,1,resources/Set2A.jpg,CR1,0.4161,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,22,22,8,1,resources/Set2A.jpg,CR1,0.502,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,23,23,21,1,resources/Set2A.jpg,CR1,0.4149,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,24,24,2,1,resources/Set2B.jpg,CR2,0.4722,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,25,25,9,1,resources/Set2B.jpg,CR2,0.508,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,26,26,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,27,27,14,1,resources/Set2A.jpg,CR1,0.4321,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,28,28,28,1,resources/Set2B.jpg,CR2,0.4364,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,29,29,16,1,resources/Set2A.jpg,CR1,0.3902,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.2815,0,0,0,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.4237,0,1,1,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.7828,0,2,2,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,0,0,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,1,1,3,1,resources/Set2A.jpg,CR1,0.5749,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,2,2,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,3,3,20,1,resources/Set2A.jpg,CR1,0.6322,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,4,4,14,1,resources/Set2A.jpg,CR1,0.5763,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,5,5,12,1,resources/Set2A.jpg,CR1,0.4574,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,6,6,16,1,resources/Set2A.jpg,CR1,0.4491,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,7,7,7,1,resources/Set2B.jpg,CR2,0.4573,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,8,8,21,1,resources/Set2A.jpg,CR1,0.4351,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,9,9,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,10,10,29,1,resources/Set2A.jpg,CR1,0.5147,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,11,11,8,1,resources/Set2A.jpg,CR1,0.4858,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,12,12,2,1,resources/Set2B.jpg,CR2,0.4697,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,13,13,26,1,resources/Set2B.jpg,CR2,0.4511,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,14,14,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,15,15,27,1,resources/Set2A.jpg,CR1,0.4532,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,16,16,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,18,18,28,1,resources/Set2B.jpg,CR2,0.5589,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,19,19,19,1,resources/Set2B.jpg,CR2,0.5316,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,20,20,0,1,resources/Set2B.jpg,CR2,0.4075,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,21,21,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,22,22,5,1,resources/Set2B.jpg,CR2,0.4389,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,23,23,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,24,24,9,1,resources/Set2B.jpg,CR2,0.5065,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,25,25,25,1,resources/Set2B.jpg,CR2,0.5319,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,26,26,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,27,27,1,1,resources/Set2B.jpg,CR2,0.6185,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,28,28,4,1,resources/Set2A.jpg,CR1,0.5724,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,29,29,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.6258,0,0,0,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.2721,0,1,1,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.54,0,2,2,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,0,0,7,1,resources/Set2B.jpg,CR2,0.6882,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,1,1,20,1,resources/Set2A.jpg,CR1,0.4873,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,2,2,2,1,resources/Set2B.jpg,CR2,0.4759,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,3,3,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,4,4,12,1,resources/Set2A.jpg,CR1,0.6034,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,5,5,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,6,6,21,1,resources/Set2A.jpg,CR1,0.5094,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,7,7,4,1,resources/Set2A.jpg,CR1,0.4855,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,8,8,14,1,resources/Set2A.jpg,CR1,0.5929,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A1,2024-01-18_14h24.27.407,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,9,9,25,1,resources/Set2B.jpg,CR2,0.5482,,,,,,,,,,,,,,,,,,,,,,
